ID,教科書,教科書コード,学年,ファイル単元,大単元,大単元タイトル,単元名,教科書ページ,ページ開始,ページ終了,PDF順,PDFページ,表内順,英語,日本語,重要語,重要語フラグ,注記,英日_問題,英日_答え,日英_問題,日英_答え,元PDF,読みの目安,読み確認メモ,v6正本英語,検索用基本形,変化形・別表記,v6正本日本語,語句構造,複数語フラグ,v7確認状態
1872,ニューホライズン,NH,3,LR1,A,Mother's Lullaby Let's Read 1,Let's Read 1 教科書本文2,P49,49,49,7,1,47,go through,(人生・生活)を送る,,0,,go through,(人生・生活)を送る,(人生・生活)を送る,go through,07.26NH3_KeyWords_LR1_英日_問題.pdf,ゴウ スルー,,go through,go through,,(人生・生活)を送る,複数語,1,原本保持
1873,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,1,store,~を蓄える,☆,1,,store,~を蓄える,~を蓄える,store,08.26NH3_KeyWords_U4_英日_問題.pdf,ストー,,store,store,,~を蓄える,単語,0,原本保持
1874,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,2,disaster,災害,,0,,disaster,災害,災害,disaster,08.26NH3_KeyWords_U4_英日_問題.pdf,ディザスター,,disaster,disaster,,災害,単語,0,原本保持
1875,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,3,in case of ~,~の場合には,☆,1,,in case of ~,~の場合には,~の場合には,in case of ~,08.26NH3_KeyWords_U4_英日_問題.pdf,イン ケイス オブ ～,,in case of ~,in case of ~,,~の場合には,表現,1,原本保持
1876,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,4,fire,"火事, 火災",,0,,fire,"火事, 火災","火事, 火災",fire,08.26NH3_KeyWords_U4_英日_問題.pdf,ファイアー,,fire,fire,,"火事, 火災",単語,0,原本保持
1877,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,5,circle,~を丸で囲む,,0,,circle,~を丸で囲む,~を丸で囲む,circle,08.26NH3_KeyWords_U4_英日_問題.pdf,サークル,,circle,circle,,~を丸で囲む,単語,0,原本保持
1878,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,6,extinguisher,消火器,,0,,extinguisher,消火器,消火器,extinguisher,08.26NH3_KeyWords_U4_英日_問題.pdf,イックスティンググウィシャー,,extinguisher,extinguisher,,消火器,単語,0,原本保持
1879,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,7,shelter,避難所,,0,,shelter,避難所,避難所,shelter,08.26NH3_KeyWords_U4_英日_問題.pdf,シェルター,,shelter,shelter,,避難所,単語,0,原本保持
1880,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,8,prepared,用意ができている,,0,,prepared,用意ができている,用意ができている,prepared,08.26NH3_KeyWords_U4_英日_問題.pdf,プリペード,,prepared,prepared,,用意ができている,単語,0,原本保持
1881,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,9,number,番号,,0,,number,番号,番号,number,08.26NH3_KeyWords_U4_英日_問題.pdf,ナムバー,,number,number,,番号,単語,0,原本保持
1882,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part1,"P51,P52",51,52,8,1,10,How much ~?,どれくらいの量の~ですか。,,0,,How much ~?,どれくらいの量の~ですか。,どれくらいの量の~ですか。,How much ~?,08.26NH3_KeyWords_U4_英日_問題.pdf,ハウ マッチ ～,,How much ~?,How much ~?,,どれくらいの量の~ですか。,表現,1,原本保持
1883,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,11,prepare,"(~の)準備をする, 備える",☆,1,,prepare,"(~の)準備をする, 備える","(~の)準備をする, 備える",prepare,08.26NH3_KeyWords_U4_英日_問題.pdf,プリペー,,prepare,prepare,,"(~の)準備をする, 備える",単語,0,原本保持
1884,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,12,emergency,緊急事態,,0,,emergency,緊急事態,緊急事態,emergency,08.26NH3_KeyWords_U4_英日_問題.pdf,イマージャンシ,,emergency,emergency,,緊急事態,単語,0,原本保持
1885,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,13,done,do(する)の過去分詞形,☆,1,,done,do(する)の過去分詞形,do(する)の過去分詞形,done,08.26NH3_KeyWords_U4_英日_問題.pdf,ダン,,done,done,,do(する)の過去分詞形,単語,0,原本保持
1886,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,14,earthquake,地震,,0,,earthquake,地震,地震,earthquake,08.26NH3_KeyWords_U4_英日_問題.pdf,アースクウェイク,,earthquake,earthquake,,地震,単語,0,原本保持
1887,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,15,recommend,"~をすすめる, ~を推薦する",,0,,recommend,"~をすすめる, ~を推薦する","~をすすめる, ~を推薦する",recommend,08.26NH3_KeyWords_U4_英日_問題.pdf,レカメンド,,recommend,recommend,,"~をすすめる, ~を推薦する",単語,0,原本保持
1888,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,16,hard,"難しい, 困難な",,0,,hard,"難しい, 困難な","難しい, 困難な",hard,08.26NH3_KeyWords_U4_英日_問題.pdf,ハード,,hard,hard,,"難しい, 困難な",単語,0,原本保持
1889,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,17,link,"リンク, 接続",,0,,link,"リンク, 接続","リンク, 接続",link,08.26NH3_KeyWords_U4_英日_問題.pdf,リングク,,link,link,,"リンク, 接続",単語,0,原本保持
1890,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,18,we've,we haveの短縮形,,0,,we've,we haveの短縮形,we haveの短縮形,we've,08.26NH3_KeyWords_U4_英日_問題.pdf,ウィヴ,,we've,we've,,we haveの短縮形,短縮形,0,原本保持
1891,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,19,kit,道具一式,,0,,kit,道具一式,道具一式,kit,08.26NH3_KeyWords_U4_英日_問題.pdf,キット,,kit,kit,,道具一式,単語,0,原本保持
1892,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Part2,P53,53,53,8,1,20,hasn't,has notの短縮形,,0,,hasn't,has notの短縮形,has notの短縮形,hasn't,08.26NH3_KeyWords_U4_英日_問題.pdf,ハザント,,hasn't,hasn't,,has notの短縮形,短縮形,0,原本保持
1893,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,21,bridge,"橋, かけ橋",☆,1,,bridge,"橋, かけ橋","橋, かけ橋",bridge,08.26NH3_KeyWords_U4_英日_問題.pdf,ブリジ,,bridge,bridge,,"橋, かけ橋",単語,0,原本保持
1894,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,22,comfort,"~を慰める, 元気づける",,0,,comfort,"~を慰める, 元気づける","~を慰める, 元気づける",comfort,08.26NH3_KeyWords_U4_英日_問題.pdf,カムファート,,comfort,comfort,,"~を慰める, 元気づける",単語,0,原本保持
1895,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,23,between A and B,AとBの間,☆,1,,between A and B,AとBの間,AとBの間,between A and B,08.26NH3_KeyWords_U4_英日_問題.pdf,ビトゥイーン エイ アンド ビー,,between A and B,between A and B,,AとBの間,複数語,1,原本保持
1896,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,24,several,いくつかの,,0,,several,いくつかの,いくつかの,several,08.26NH3_KeyWords_U4_英日_問題.pdf,セヴラル,,several,several,,いくつかの,単語,0,原本保持
1897,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,25,all the time,常に,☆,1,,all the time,常に,常に,all the time,08.26NH3_KeyWords_U4_英日_問題.pdf,オール ザ タイム,,all the time,all the time,,常に,複数語,1,原本保持
1898,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,26,safe,安全な,,0,,safe,安全な,安全な,safe,08.26NH3_KeyWords_U4_英日_問題.pdf,セイフ,,safe,safe,,安全な,単語,0,原本保持
1899,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,27,energetic,"精力的な, 活発な",,0,,energetic,"精力的な, 活発な","精力的な, 活発な",energetic,08.26NH3_KeyWords_U4_英日_問題.pdf,エナージェティック,,energetic,energetic,,"精力的な, 活発な",単語,0,原本保持
1900,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,28,hit-hit-hit,(災害・不幸などが)襲う[原形-過去形-過去分詞形],,0,,hit-hit-hit,(災害・不幸などが)襲う[原形-過去形-過去分詞形],(災害・不幸などが)襲う[原形-過去形-過去分詞形],hit-hit-hit,08.26NH3_KeyWords_U4_英日_問題.pdf,ヒット・ヒット・ヒット,,hit-hit-hit,hit-hit-hit,,(災害・不幸などが)襲う[原形-過去形-過去分詞形],単語,0,原本保持
1901,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,29,be killed in ~,~で死ぬ,,0,,be killed in ~,~で死ぬ,~で死ぬ,be killed in ~,08.26NH3_KeyWords_U4_英日_問題.pdf,ビー キルド イン ～,,be killed in ~,be killed in ~,,~で死ぬ,表現,1,原本保持
1902,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think1,"P54,P55",54,55,8,1,30,encourage,"~を勇気づける, 励ます",,0,,encourage,"~を勇気づける, 励ます","~を勇気づける, 励ます",encourage,08.26NH3_KeyWords_U4_英日_問題.pdf,エンカーイジ,,encourage,encourage,,"~を勇気づける, 励ます",単語,0,原本保持
1903,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,31,support,"~を支援する, 応援する",☆,1,,support,"~を支援する, 応援する","~を支援する, 応援する",support,08.26NH3_KeyWords_U4_英日_問題.pdf,サポート,,support,support,,"~を支援する, 応援する",単語,0,原本保持
1904,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,32,exchange,交流,,0,,exchange,交流,交流,exchange,08.26NH3_KeyWords_U4_英日_問題.pdf,イックスチェインジ,,exchange,exchange,,交流,単語,0,原本保持
1905,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,33,ride-rode,～に乗る[原形-過去形],☆,1,,ride-rode,～に乗る[原形-過去形],～に乗る[原形-過去形],ride-rode,08.26NH3_KeyWords_U4_英日_問題.pdf,ライド・ロド,,ride-rode,ride-rode,,～に乗る[原形-過去形],単語,0,原本保持
1906,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,34,crisis,危機,,0,,crisis,危機,危機,crisis,08.26NH3_KeyWords_U4_英日_問題.pdf,クライサス,,crisis,crisis,,危機,単語,0,原本保持
1907,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,35,bicycle,自転車,,0,,bicycle,自転車,自転車,bicycle,08.26NH3_KeyWords_U4_英日_問題.pdf,バイシックル,,bicycle,bicycle,,自転車,単語,0,原本保持
1908,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,36,catch-caught-caught,～をつかまえる[原形-過去形-過去分詞形],☆,1,,catch-caught-caught,～をつかまえる[原形-過去形-過去分詞形],～をつかまえる[原形-過去形-過去分詞形],catch-caught-caught,08.26NH3_KeyWords_U4_英日_問題.pdf,カチ・カト・カト,,catch-caught-caught,catch-caught-caught,,～をつかまえる[原形-過去形-過去分詞形],単語,0,原本保持
1909,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,37,sudden,突然の,,0,,sudden,突然の,突然の,sudden,08.26NH3_KeyWords_U4_英日_問題.pdf,サダン,,sudden,sudden,,突然の,単語,0,原本保持
1910,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,38,news,"ニュース, 知らせ",☆,1,,news,"ニュース, 知らせ","ニュース, 知らせ",news,08.26NH3_KeyWords_U4_英日_問題.pdf,ヌズ,,news,news,,"ニュース, 知らせ",単語,0,原本保持
1911,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,39,ordinary,ふつうの,,0,,ordinary,ふつうの,ふつうの,ordinary,08.26NH3_KeyWords_U4_英日_問題.pdf,オーダネリ,,ordinary,ordinary,,ふつうの,単語,0,原本保持
1912,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,40,be caught in ~,~に巻き込まれる,☆,1,,be caught in ~,~に巻き込まれる,~に巻き込まれる,be caught in ~,08.26NH3_KeyWords_U4_英日_問題.pdf,ビー カト イン ～,,be caught in ~,be caught in ~,,~に巻き込まれる,表現,1,原本保持
1913,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,41,shortly,まもなく,,0,,shortly,まもなく,まもなく,shortly,08.26NH3_KeyWords_U4_英日_問題.pdf,ショートリ,,shortly,shortly,,まもなく,単語,0,原本保持
1914,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,42,work,"努力する, 取り組む",,0,,work,"努力する, 取り組む","努力する, 取り組む",work,08.26NH3_KeyWords_U4_英日_問題.pdf,ワーク,,work,work,,"努力する, 取り組む",単語,0,原本保持
1915,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,43,bring A together,Aを団結させる,,0,,bring A together,Aを団結させる,Aを団結させる,bring A together,08.26NH3_KeyWords_U4_英日_問題.pdf,ブリング エイ トゥゲザー,,bring A together,bring A together,,Aを団結させる,複数語,1,原本保持
1916,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,44,program,"計画, 事業",,0,,program,"計画, 事業","計画, 事業",program,08.26NH3_KeyWords_U4_英日_問題.pdf,プログラム,,program,program,,"計画, 事業",単語,0,原本保持
1917,ニューホライズン,NH,3,U4,Unit4,How can we help each other in a disaster?,Unit4 Read and Think2,"P56,P57",56,57,8,1,45,no longer ~,もはや~ない,,0,,no longer ~,もはや~ない,もはや~ない,no longer ~,08.26NH3_KeyWords_U4_英日_問題.pdf,ノウ ロングガー ～,,no longer ~,no longer ~,,もはや~ない,表現,1,原本保持
1918,ニューホライズン,NH,3,U4,Unit4 How,can we help each other in a disaster?,Unit4 教科書本文,P53～P55,53,55,8,2,46,tsunami,津波,,0,,tsunami,津波,津波,tsunami,08.26NH3_KeyWords_U4_英日_問題.pdf,トスナミ,,tsunami,tsunami,,津波,単語,0,原本保持
1919,ニューホライズン,NH,3,U4,Unit4 How,can we help each other in a disaster?,Unit4 教科書本文,P53～P55,53,55,8,2,47,apartment,アパート[マンション]の部屋,,0,,apartment,アパート[マンション]の部屋,アパート[マンション]の部屋,apartment,08.26NH3_KeyWords_U4_英日_問題.pdf,アパートマント,,apartment,apartment,,アパート[マンション]の部屋,単語,0,原本保持
1920,ニューホライズン,NH,3,U4,Unit4 How,can we help each other in a disaster?,Unit4 教科書本文,P53～P55,53,55,8,2,48,personality,"個性, 性格",,0,,personality,"個性, 性格","個性, 性格",personality,08.26NH3_KeyWords_U4_英日_問題.pdf,パーサナリティ,,personality,personality,,"個性, 性格",単語,0,原本保持
1921,ニューホライズン,NH,3,U4,Unit4 How,can we help each other in a disaster?,Unit4 教科書本文,P53～P55,53,55,8,2,49,nearby,近くの,,0,,nearby,近くの,近くの,nearby,08.26NH3_KeyWords_U4_英日_問題.pdf,ニーバイ,,nearby,nearby,,近くの,単語,0,原本保持
1922,ニューホライズン,NH,3,U4,Unit4 How,can we help each other in a disaster?,Unit4 教科書本文,P53～P55,53,55,8,2,50,corner,コーナー,,0,,corner,コーナー,コーナー,corner,08.26NH3_KeyWords_U4_英日_問題.pdf,コーナー,,corner,corner,,コーナー,単語,0,原本保持
1923,ニューホライズン,NH,3,U4,Unit4 How,can we help each other in a disaster?,Unit4 教科書本文,P53～P55,53,55,8,2,51,toward ~,"~のほうへ, ~に向かって",,0,,toward ~,"~のほうへ, ~に向かって","~のほうへ, ~に向かって",toward ~,08.26NH3_KeyWords_U4_英日_問題.pdf,タウォード ～,,toward ~,toward ~,,"~のほうへ, ~に向かって",表現,1,原本保持
1924,ニューホライズン,NH,3,U4,Unit4 How,can we help each other in a disaster?,Unit4 1～RT2,P51～P57,51,57,8,2,52,recommend,"~をすすめる, ~を推薦する",☆,1,,recommend,"~をすすめる, ~を推薦する","~をすすめる, ~を推薦する",recommend,08.26NH3_KeyWords_U4_英日_問題.pdf,レカメンド,,recommend,recommend,,"~をすすめる, ~を推薦する",単語,0,原本保持
1925,ニューホライズン,NH,3,U4,Unit4 How,can we help each other in a disaster?,Unit4 1～RT2,P51～P57,51,57,8,2,53,several,いくつかの,☆,1,,several,いくつかの,いくつかの,several,08.26NH3_KeyWords_U4_英日_問題.pdf,セヴラル,,several,several,,いくつかの,単語,0,原本保持
1926,ニューホライズン,NH,3,U4,Unit4 How,can we help each other in a disaster?,Unit4 1～RT2,P51～P57,51,57,8,2,54,encourage,"~を勇気づける, 励ます",☆,1,,encourage,"~を勇気づける, 励ます","~を勇気づける, 励ます",encourage,08.26NH3_KeyWords_U4_英日_問題.pdf,エンカーイジ,,encourage,encourage,,"~を勇気づける, 励ます",単語,0,原本保持
